total_count,total_pages,current_page,code,title,description,image_src,image_alt,rating_score,rating_exact_score,rating_review_count,location,category,retail_price_amount,retail_price_currency,discounted_price_amount,discounted_price_currency,url,is_private_tour,languages,duration_days,duration_hours,duration_minutes,has_free_cancellation,latitude,longitude,max_travelers_allowed,country
37,2,1,173652P1,Premium Valle de Guadalupe Wine and Food Tour,"Travel like a local through Valle de Guadalupe, Mexico's celebrated wine country. Start off with some tasty local tacos in Rosarito before we travel down the Baja coast in a private van with cold beers and water at the ready. Sample delicious reds, whites, and rosé wines at three renowned boutique vineyards, as well as farm-to-table dishes at a premier Valle restaurant. Note: At least eight passengers are needed to run the tour.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0c/0b/27/3e.jpg,Premium Valle de Guadalupe Wine and Food Tour,5.0,5.0,116,"San Diego, California",Day Trips,5001.95,ZAR,5001.95,ZAR,/tours/San-Diego/Wine-Tours/d736-173652P1,False,en,0.0,10.0,0.0,True,32.5437055,-117.02868,30.0,United States
37,2,1,235045P1,Guadalupe Wine Valley Tour,"Explore the Napa Valley of Mexico, in Ensenada, on a Guadalupe Wine Valley Tour. You will have an air conditioned vehicle and driver that will take you on a tour to Valle de Guadalupe and Puerto Nuevo. You have the choice to visit wineries and restaurants as you like (your own expense). Try lobster in Puerto Nuevo and sip wine while listening to live mariachi music, or choose your own itinerary.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0e/46/f0/a1.jpg,Guadalupe Wine Valley Tour,5.0,5.0,106,"Tijuana, Baja California",Day Trips,6180.02,ZAR,6180.02,ZAR,/tours/Tijuana/Guadalupe-Wine-Valley-Tour/d26217-235045P1,True,en,0.0,10.0,0.0,True,32.5401604,-117.03105219999998,12.0,Mexico
37,2,1,235045P6,Private Full-Day Guided Tour of Tijuana,"Get to know Tijuana on this full-day private tour led by a local guide. Learn all about the border city’s history and culture through stops at local landmarks, shops, and even a Luche Libre museum. You’ll also have an opportunity to experience Tijuana’s culinary delights, from a breakfast of quesabirria to the original Caesar salad. Note that you need to bring your own cash for food, which is not included in the tour.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0d/9f/3c/23.jpg,Private Full-Day Guided Tour of Tijuana,5.0,4.8,84,"Tijuana, Baja California",Full-day Tours,3572.82,ZAR,3572.82,ZAR,/tours/Tijuana/Explore-Tijuana-Mexico-Tour/d26217-235045P6,True,en,0.0,7.0,0.0,False,32.5408164,-117.0252588,12.0,Mexico
37,2,1,272209P2,Baja Tour Guide wine tour,Take a break from the beach and explore Mexico’s Valle de Guadalupe wine country with a day of customized winery tours and tastings. Enjoy pickup directly from your hotel and all-day transportation to avoid the hassle of navigating the rural roads on your own. Discover the best area wines paired with local cheeses and other delicacies at your own pace.,https://media.tacdn.com/media/attractions-splice-spp-360x240/12/5a/49/59.jpg,Baja Tour Guide wine tour,5.0,5.0,61,"Tijuana, Baja California",Day Trips,3263.82,ZAR,3263.82,ZAR,/tours/Tijuana/Baja-Tour-Guide-wine-tour/d26217-272209P2,True,en,0.0,7.0,0.0,True,32.092102,-116.55511,10.0,Mexico
37,2,1,336196P1,Private Wine Tasting Tour in Valle de Guadalupe,"I offer you a unique experience with great hosts; Our commitment is to create unique travel experiences, we are committed to showing the greatness and strength of Valle de Guadalupe, its stars are its wines and its unique landscapes and sunsets. Valle de Guadalupe has spectacular landscapes between vineyards and dreamy sunsets, the unmissable wineries are obligatory visits in our service; Baja Med gastronomy is born here in Valle de Guadalupe, born from the hands of great chefs and that in each restaurant each dish is a stellar star.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0d/80/eb/b6.jpg,Private Wine Tasting Tour in Valle de Guadalupe,5.0,5.0,50,"Tijuana, Baja California",Bus Services,2084.28,ZAR,2084.28,ZAR,/tours/Tijuana/Private-Wine-Tasting-Tour-in-Valle-de-Guadalupe/d26217-336196P1,True,en,,,,True,32.122221599999996,-116.5334613,15.0,Mexico
37,2,1,28758P54,Know Tijuana with a Local,"A local takes you in to this adventure to explore the multi cultural essence of Tijuana, you will get to know this city the 4th biggest of Mexico where it will give you a taste of what real Mexico is. Explore the local markets, walk in to the alley of the art and urban culture of the locals. The local guide will make sure you go with one friend more and with the initiative if not to return to talk about Mexico with friends and family.",https://media.tacdn.com/media/attractions-splice-spp-360x240/12/49/af/44.jpg,Know Tijuana with a Local,5.0,4.9,22,"Tijuana, Baja California",Dining Experiences,1680.19,ZAR,1680.19,ZAR,/tours/Tijuana/Know-Tijuana-with-a-Local/d26217-28758P54,False,en,,,,True,32.5411944,-117.0251455,12.0,Mexico
37,2,1,272209P1,Baja Tour Guide all inclusive wine tour,This tour will be your perfect option to chill and enjoy the mexican wine country during your visit to Baja California,https://media.tacdn.com/media/attractions-splice-spp-360x240/12/5a/4c/03.jpg,Baja Tour Guide all inclusive wine tour,5.0,5.0,16,"Tijuana, Baja California",Day Trips,10139.09,ZAR,10139.09,ZAR,/tours/Tijuana/Baja-Tour-Guide-Wine-Experience/d26217-272209P1,True,en,0.0,7.0,0.0,True,30.53895,-115.2522,12.0,Mexico
37,2,1,235045P7,Baja Mexico one day regional tour,"This is a fun and safe way to explore Baja Mexico on a one day adventure... our tour guide and driver will show you the magic and hospitality of our region.

This tour is designed to give our visitors a little bit of everything that our region has to offer, however this is a fully customizable experience, please let us know if you would like to visit a specific location or business and we will be more than happy to accommodate.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0f/ff/60/cf.jpg,Baja Mexico one day regional tour,4.5,4.6,12,"Tijuana, Baja California",Day Trips,6933.21,ZAR,6933.21,ZAR,/tours/Tijuana/All-day-Tijuana-walking-tour/d26217-235045P7,True,en,0.0,10.0,0.0,True,32.540981699999996,-117.024956,12.0,Mexico
37,2,1,166300P4,Tijuana & Rosarito tour/the best tacos el yaqui,"Our service is door to door in the Tijuana or Rosarito area of Mexico, we take the group to the best emblematic places in Tijuana knowing the city from end to end tourist area, leave your experience in Tijuana in the hands of experts, it will be a pleasure to serve you welcome, couples and large groups celebrate your birthday, bachelor party &#64; with us we help you throughout the organization",https://media.tacdn.com/media/attractions-splice-spp-360x240/09/6a/a8/5e.jpg,Tijuana & Rosarito tour/the best tacos el yaqui,4.0,4.2,18,"Tijuana, Baja California",Ports of Call Tours,965.63,ZAR,965.63,ZAR,/tours/Tijuana/Getting-to-know-Tijuana-viva-Mexico/d26217-166300P4,False,en,,,,False,32.5311656,-117.1229016,14.0,Mexico
37,2,1,166300P9,Guadalupe Valley & Frida's House Tour,"Guadalupe Valley Itinerary 
A minimum of 4 people are needed for the experience 

Departure from the hotel or Airbnb, we will pick you up at the door of your hotel or Airbnb or we will arrange to meet at a place 

We will visit Decantos Vinicola 

We will visit Barón Balche 

We will visit Casa Magoni 

We will visit La Justina restaurant",https://media.tacdn.com/media/attractions-splice-spp-360x240/10/7d/65/5a.jpg,Guadalupe Valley & Frida's House Tour,4.5,4.6,11,"Baja California, Mexico",Day Trips,1718.82,ZAR,1718.82,ZAR,/tours/Baja-California/Guadalupe-Valley-Mexico-wine-route/d26132-166300P9,False,en,,,,False,32.2398907,-116.9317417,14.0,Mexico
37,2,1,228678P2,Wine Route including Tastings,"Discover Baja California's burgeoning wine scene during a tasting tour at multiple wineries. Alongside a private guide, visit carefully selected vineyards to learn about the winemaking process and terroir of the region. During guided tastings, sample a variety of wines, from young to medium, and stop at a famous restaurant in Puerto Nuevo to enjoy a traditional lobster.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0b/b9/c3/5d.jpg,Wine Route including Tastings,4.5,4.7,9,"Tijuana, Baja California",Day Trips,4808.83,ZAR,4808.83,ZAR,/tours/Tijuana/Tour-knows-the-basic-Mexican-wine-route/d26217-228678P2,True,en,,,,True,32.5401604,-117.03105219999998,15.0,Mexico
37,2,1,166300P2,La Bufadora/boat ride/pai pai Park/four fours vineyard,"Enjoy this full day tour and explore the natural and foodie highlights of this region near Ensenada and Rosarito. You'll visit La Bufadora to see the geyser, Mexico La Guerrerense for seafood (own expense), the Malecon de Ensenada to walk or take an optional boat tour, and you'll have plenty of time for trying Mexican sweets, coconuts, and also visiting scenic spots along the way. You'll have a private air conditioned vehicle and local driver all day long.",https://media.tacdn.com/media/attractions-splice-spp-360x240/09/1d/b8/99.jpg,La Bufadora/boat ride/pai pai Park/four fours vineyard,4.0,4.2,13,"Ensenada, Baja California",Day Trips,2317.51,ZAR,2317.51,ZAR,/tours/Ensenada/Scarf-Wine-tour-Guadalupe-Valley/d26218-166300P2,False,en,,,,False,31.8595917,-116.6229413,14.0,Mexico
37,2,1,235045P2,Puerto Nuevo Lobster town Trip,"Get to Puerto Nuevo to enjoy some delicious local lobster directly and stress free with this private transfer for groups of up to four. You’ll ride comfortably, with your professional driver behind the wheel. No need to wait for taxis or try to negotiate public transportation. Instead, sit back and relax in your private car en route to your lobster meal.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0a/35/d0/f7.jpg,Puerto Nuevo Lobster town Trip,5.0,5.0,5,"Tijuana, Baja California",Private Drivers ,3476.26,ZAR,3476.26,ZAR,/tours/Tijuana/Puerto-Nuevo-Lobster-town-Trip/d26217-235045P2,True,en,,,,True,32.5401604,-117.03105219999998,8.0,Mexico
37,2,1,166300P12,Seafood roast calafia/sunset beautiful bistro/charm restaurant,"Celebrate your birthday or hen party 

Start by meeting your guide and immersing yourself in the vibrant beaches of rosarito, a real paradise for sea lovers, like us! Prepare to delight your palate with the most authentic and delicious flavors!

We will marvel at the grandeur of rosarito beaches 

I need minimum 4 people 

itinerary 

We will visit Calafia sea roast 
Place with a lot of history facing the sea waves here you can have a good meal with a delicious drink does not include food does not include drinks 

We will visit Restaurant sunset bella bistro 

We will visit charm restaurant Facing the waves of the sea 

We will pass through the entrance of Popotla recognized by its arch to the entrance and filming of the titanic film 

We will visit the Christ with more than 40 meters high 
Spectacular sea view 

Does not include food does not include drinks 

Leave your experience to the experts",https://media.tacdn.com/media/attractions-splice-spp-360x240/10/7e/d0/ce.jpg,Seafood roast calafia/sunset beautiful bistro/charm restaurant,4.0,4.1,8,"Baja California, Mexico",Day Trips,1332.57,ZAR,1199.31,ZAR,/tours/Baja-California/El-Vergel-pools-and-malecon-beaches-of-Tijuana/d26132-166300P12,False,en,,,,False,32.2398907,-116.9317417,28.0,Mexico
37,2,1,166300P8,Los Angeles —>Wine tour guadalupe valley/fauna restaurant,"Transfer services Los Angeles - airport-hotel and hotel-airport Tijuana or San Diego and transfer service Sanysidro border Tijuana-Rosarito 

Wine tours Guadalupe Valley 

We pass
By your group to Los Angeles the return same day or the next day at the border of San Ysidro",https://media.tacdn.com/media/attractions-splice-spp-360x240/0a/0d/f3/bf.jpg,Los Angeles —>Wine tour guadalupe valley/fauna restaurant,5.0,5.0,4,"Tijuana, Baja California",Day Trips,3843.2,ZAR,3843.2,ZAR,/tours/Tijuana/Horse-ride-on-the-beach-and-Puerto-Nuevo/d26217-166300P8,False,en,0.0,10.0,0.0,True,32.540981699999996,-117.024956,12.0,Mexico
37,2,1,276075P2,Private Transfer Airport Tijuana/Valle de Guadalupe (Ensenada) or back.,"Book your transfer to/from Tijuana to Valle de Guadalupe in Ensenada in advance and know that you will have a private, reliable transfer. The maximum per vehicle is three. If you'd like to stop along the way for a meal, that can be arranged at the time of booking. Enjoy your ride in comfort.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0b/1f/a3/b3.jpg,Private Transfer Airport Tijuana/Valle de Guadalupe (Ensenada) or back.,5.0,5.0,3,"Tijuana, Baja California",Airport & Hotel Transfers,2794.83,ZAR,2794.83,ZAR,/tours/Tijuana/Private-Transfer-Tijuana-Airport-Valle-de-Guadalupe/d26217-276075P2,True,en,,,,True,32.5317397,-117.019529,3.0,Unknown
37,2,1,235045P8,Transportation to / from Guadalupe Wine Valley (Tijuana border / airport),"Prebook your private transfer between the Guadalupe Wine Valley and the Tijuana border or airport and alleviate any stresses. Your driver will be waiting for you to take you and your group of up to four exactly where you need to be. No bothering with taxis or any other form of transportation. Just sit back and relax in your private, air-conditioned vehicle.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0e/46/b5/bb.jpg,Transportation to / from Guadalupe Wine Valley (Tijuana border / airport),5.0,5.0,3,"Tijuana, Baja California",Airport & Hotel Transfers,3186.57,ZAR,3186.57,ZAR,/tours/Tijuana/Tijuana-Border-Airport-transportation-to-Guadalupe-wine-valley/d26217-235045P8,True,en,,,,True,32.5317397,-117.019529,8.0,Unknown
37,2,1,128285P11,Tijuana International Airport (TIJ) to Tijuana hotels - Arrival Private Transfer,"Arrive in Tijuana without a stress in the world having preboked this arrival transfer to your hotel in Tijuana. No need to wait in taxi lines or deal with shared shuttles. Just use this door to door private service. Don’t worry if your flight is delayed. Your driver will be tracking your flight, and waiting for you with a name sign at arrivals.",https://media.tacdn.com/media/attractions-splice-spp-360x240/11/81/8e/3d.jpg,Tijuana International Airport (TIJ) to Tijuana hotels - Arrival Private Transfer,4.5,4.5,2,"Tijuana, Baja California",Airport & Hotel Transfers,1670.92,ZAR,1670.92,ZAR,/tours/Tijuana/Transfer-Taxi-Galzignano-Terme-Venice-Airport-Marco-Polo-up-to-4-person/d26217-128285P11,True,,,,,True,32.5408452,-116.9690532,6.0,Mexico
37,2,1,235045P12,Customizable Guadalupe Wine Valley Tour,"Experience the beauty of the Guadalupe wine country like never before with our customizable wine valley tour! Tailor your journey to meet your preferences, whether you want to visit renowned vineyards, indulge in private tastings, or explore local gourmet cuisine. Enjoy exclusive access to stunning locations, knowledgeable guides, and the opportunity to create unforgettable memories with friends or loved ones. Book your personalized tour today and raise a glass to a unique adventure in the heart of wine country! Planning a wine tasting tour can be time-consuming and overwhelming. This is where our concierge service shines, taking the reins to curate a seamless and memorable wine tour for you. Tailored Itineraries, Insider Access, Curated Experiences, Stress-Free Planning, Personal Touch, Local Insights and Recommendations.",https://media.tacdn.com/media/attractions-splice-spp-360x240/13/8a/38/4e.jpg,Customizable Guadalupe Wine Valley Tour,5.0,5.0,1,"Tijuana, Baja California",Day Trips,6276.58,ZAR,6276.58,ZAR,/tours/Tijuana/Customizable-Guadalupe-Wine-Valley-Tour/d26217-235045P12,True,en,0.0,8.0,0.0,True,32.541227,-117.0251721,12.0,Mexico
37,2,1,235080P2,THE TIJUANA EXPERIENCE Craft beer & food private tour,"You decide on how you’d like this Tijuana craft beer and foodie tour to be created so that it’s perfect for what you and your private group are interested in. Discuss with your guide, and then they will create some itineraries you can choose from. You’ll be driven from place to place in a comfy, air-conditioned vehicle, so drink as many beers as you like.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0a/25/6e/64.jpg,THE TIJUANA EXPERIENCE Craft beer & food private tour,5.0,5.0,1,"Tijuana, Baja California",Bus Tours,3862.51,ZAR,3862.51,ZAR,/tours/Tijuana/THE-TIJUANA-EXPERIENCE-Craft-beer-and-food-private-tour/d26217-235080P2,True,en,0.0,1.0,0.0,True,32.5303,-117.0235,14.0,Mexico
37,2,1,434558P1,Private Transfer from Tijuana to Ensenada and Valle de Guadalupe,"We are here to make your trip as pleasant as possible, ensuring that you arrive at your final destination worry-free and on time. Whether you are planning a business trip, a relaxing vacation, or a visit to the Valle de Guadalupe wineries, our private transportation service adapts to your needs and schedule to make your trip comfortable and hassle-free. Pickup and Schedule Flexibility: Our transfer service offers the convenience of picking you up at the location of your choice in Ensenada, Tijuana or Valle de Guadalupe. Best of all, we are flexible with departure times to adapt to your needs. Simply coordinate your pickup time and location with us, and we&#39;ll be there promptly. Personalized Attention: Our goal is to provide you with a worry-free transfer experience. If you have specific requirements or need to make additional stops along the way, let us know!",https://media.tacdn.com/media/attractions-splice-spp-360x240/11/ee/3d/6f.jpg,Private Transfer from Tijuana to Ensenada and Valle de Guadalupe,3.0,3.0,1,"Tijuana, Baja California",Airport & Hotel Transfers,2368.5,ZAR,2368.5,ZAR,/tours/Tijuana/Private-Transfer-from-Tijuana-to-Ensenada-and-Valle-de-Guadalupe/d26217-434558P1,True,,0.0,1.0,30.0,True,32.5317397,-117.019529,4.0,Unknown
37,2,1,5502876P2,Private and personalized transportation to and from the airport,"Discover the most exclusive and comfortable way to travel from Tijuana Airport with Baja Concierge. Our private transportation service is designed to offer you a luxury experience from the first moment, ensuring that every detail of your journey is impeccable.

With Baja Concierge, your time and comfort are our priority. Make your reservation and enjoy an exclusive service that elevates your trip to an unforgettable experience.",https://media.tacdn.com/media/attractions-splice-spp-360x240/13/ca/1a/c5.jpg,Private and personalized transportation to and from the airport,0.0,0.0,0,"Tijuana, Baja California",Port Transfers ,5684.4,ZAR,5684.4,ZAR,/tours/Tijuana/Private-and-personalized-transportation-to-and-from-the-airport/d26217-5502876P2,True,,0.0,0.0,20.0,True,32.5317397,-117.019529,7.0,Unknown
37,2,1,488142P1,Guided Tour on the Secret City Tijuana,"you will be guided by a certified tour guide with 15 years of experience and you’ll get to know all the authentic Tijuana through of the secret passages. we will Walk the historic Revolution St, Real local coffee shops meet the locals. Also we will be in some exotic venues so you can get that special perfect Facebook profile picture or Instagram story. We can even try to make funny TikTok. Lets get crazy-fun creative with wacky photos.",https://media.tacdn.com/media/attractions-splice-spp-360x240/13/17/c6/84.jpg,Guided Tour on the Secret City Tijuana,0.0,0.0,0,"Tijuana, Baja California",Half-day Tours,1545.0,ZAR,1545.0,ZAR,/tours/Tijuana/Tijuana-Secret-City-Tijuana-Ciudad-Secreta/d26217-488142P1,False,en,0.0,3.0,0.0,True,32.5364658,-117.0371205,15.0,Mexico
37,2,1,128285P10,Tijuana to Tijuana International Airport (TIJ) – Departure Private Transfer,"Book your Private Departure Transfer from Tijuana hotels or any address to Tijuana International Airport (TIJ) .

Don&#39;t go through all the hassle of waiting in a long taxi or shared shuttles queues and use our private, door to door airport transfer.

Your driver will be waiting for you at a scheduled time and you will travel comfortably to your destination.

• Meeting with a Nameplate
• We track your Flight
• Door-to-door Service
• No Hidden Charges
• Clean cars &amp; Professional drivers",https://media.tacdn.com/media/attractions-splice-spp-360x240/11/50/10/78.jpg,Tijuana to Tijuana International Airport (TIJ) – Departure Private Transfer,0.0,0.0,0,"Tijuana, Baja California",Airport & Hotel Transfers,1670.92,ZAR,1670.92,ZAR,/tours/Tijuana/Transfer-Taxi-Venice-Airport-Marco-Polo-to-Galzignano-Terme-up-to-8-person/d26217-128285P10,True,,,,,True,32.5149469,-117.03824709999998,6.0,Mexico
58,3,1,48680P1,Shared Two-Hour Whale Watching Tour from Oceanside,"Set sail from Oceanside during a whale watching excursion led by a certified naturalist guide. Board a comfortable 50-foot (15-meter) catamaran with covered areas for seating and cruise along San Diego’s coastline to spot whales and other marine life, getting as close as possible without disturbing them. Plus, choose from multiple departures to easily fit this whale watching tour into your schedule.",https://media.tacdn.com/media/attractions-splice-spp-360x240/07/87/9b/5b.jpg,Shared Two-Hour Whale Watching Tour from Oceanside,4.5,4.7,823,"Carlsbad, California",Whale Watching,1236.0,ZAR,1236.0,ZAR,/tours/Carlsbad/Two-Hour-Whale-Watching-Trips/d23228-48680P1,False,en,,,,False,33.204861099999995,-117.3896929,40.0,United States
58,3,1,10369P2,Carlsbad Food Tour and Wine Tasting,"Savor the distinctive flavors of Carlsbad Village with a food and walking tour of the scenic seaside gem. Get an insider’s look at the culinary scene, local history and landmarks as you explore with knowledgeable guides and enjoy a series of six gourmet tastings. Pause to sip award-winning California wines, sample luscious desserts and try a series of unique specialty foods, and season your experience with behind-the-scenes stories about Carlsbad Village’s vibrant gourmet culture, hippest restaurants and cutting-edge artisanal products.",https://media.tacdn.com/media/attractions-splice-spp-360x240/06/6a/cd/f5.jpg,Carlsbad Food Tour and Wine Tasting,5.0,4.9,449,"Carlsbad, California",Wine Tastings,1506.38,ZAR,1506.38,ZAR,/tours/Carlsbad/Carlsbad-Village-Food-Tour/d23228-10369P2,False,en,,,,True,33.160683,-117.34960199999998,20.0,United States
58,3,1,320092P1,Dolphin & Whale Watching,"Get aboard this cruise in hopes of seeing some amazing marine life- dolphins, sea lions, and whales. You’ll depart from the Oceanside Pier, which is a popular landmark and easy to find. Your guide will take care of you while you’re on the boat, and lead you to where you’re likely to spot these beautiful creatures. You just sit back and enjoy.",https://media.tacdn.com/media/attractions-splice-spp-360x240/12/73/99/03.jpg,Dolphin & Whale Watching,5.0,4.8,61,"Carlsbad, California",Water Tours,1448.44,ZAR,1448.44,ZAR,/tours/Carlsbad/Dolphin-Tour/d23228-320092P1,False,en,,,,True,33.205240599999996,-117.3891132,6.0,United States
58,3,1,3618LEGO,LEGOLAND® California Admission Tickets,"** SPECIAL OFFER: Book and tavel by March 14, 2025 and children get a discounted rate on 1-Day Sea Life Hopper tickets **

Let your imagination run wild during a day of fun with tickets to LEGOLAND ®California Resort. Build, play and explore among the park’s range of over 60 rides, shows and attractions. Visit LEGO MOVIE WORLD with a host of new rides and attractions based on the hit movies.",https://media.tacdn.com/media/attractions-splice-spp-360x240/15/48/3b/ef.jpg,LEGOLAND® California Admission Tickets,4.5,4.3,1590,"San Diego, California",Theme Parks,1525.69,ZAR,1525.69,ZAR,/tours/San-Diego/LEGOLAND-California/d736-3618LEGO,False,,1.0,0.0,0.0,True,33.1288548,-117.3147411,,United States
58,3,1,302995P1,Local Guided Electric Bike Tour from Solana Beach to Encinitas,"Visit four highlight towns in North San Diego County—and immerse yourself in the region’s beachy, laidback vibes—on this private, half-day tour. Pick between morning and afternoon departure times, grab your helmets and e-bikes, and set off. You’ll visit Del Mar, Solana Beach, Cardiff-by-the-Sea, and Encinitas; will discover highlights like the Del Mar Racetrack and the San Elijo Lagoon Ecological Reserve; and will learn more about the area from your guide’s insider commentary.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0c/f2/a2/4b.jpg,Local Guided Electric Bike Tour from Solana Beach to Encinitas,5.0,5.0,40,"Carlsbad, California",Mountain Bike Tours,1834.69,ZAR,1834.69,ZAR,/tours/Carlsbad/Local-Electric-Bike-Tour-from-Solana-Beach-to-Encinitas/d23228-302995P1,True,en,,,,True,32.9940993,-117.27248519999998,6.0,United States
58,3,1,41959P1,Mission San Luis Rey Museum Admission,"While in San Diego, visit the Mission San Luis Rey, a National Historic Landmark founded in 1798. Your entrance ticket includes several parts of the mission property, and a self-guided tour of the museum.",https://media.tacdn.com/media/attractions-splice-spp-360x240/06/6c/36/0b.jpg,Mission San Luis Rey Museum Admission,4.5,4.6,36,"Carlsbad, California",Museum Tickets & Passes,147.35,ZAR,147.35,ZAR,/tours/Carlsbad/Mission-San-Luis-Rey-Museum-Admission/d23228-41959P1,False,en,0.0,2.0,0.0,False,33.23222,-117.31964,10.0,United States
58,3,1,67263P2,Surfing Experience and Lessons,"Cut loose on the San Diego waves with this short and exciting surfing experience. Teach the whole family how to surf with this inclusive package: this roughly two hour lesson accepts anyone over the age of 7! Go from sand to sea in no time with the help of personalized coaching from your instructors. Don’t worry if you bail, though; the focus is on a fun and friendly atmosphere.",https://media.tacdn.com/media/attractions-splice-spp-360x240/06/73/3e/eb.jpg,Surfing Experience and Lessons,5.0,5.0,34,"Carlsbad, California",Extreme Sports,3070.7,ZAR,3070.7,ZAR,/tours/Carlsbad/Surfing-Experience-and-Lessons/d23228-67263P2,False,en,,,,True,33.203545,-117.39191,6.0,United States
58,3,1,302995P3,Hourly Electric Bike Rental in Solana Beach,"Cruise the coastline from Del Mar to Carlsbad when you rent an electric bike from Solana Beach, San Diego. Ride down the coastal Highway 101, which is safe and bike friendly. You’ll also receive a map to help you navigate your way and you can ask for recommendations for some of the top spots to see. You could also arrange for a guide if you like for an additional expense.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0d/0c/50/23.jpg,Hourly Electric Bike Rental in Solana Beach,5.0,5.0,19,"Carlsbad, California",Self-guided Tours,869.07,ZAR,869.07,ZAR,/tours/Carlsbad/Hourly-Electric-Bike-Rental-in-Solana-Beach/d23228-302995P3,False,,,,,True,32.9941737,-117.2727627,,United States
58,3,1,11262P30,Oceanside Indoor Skydiving Experience with 2 Flights & Personalized Certificate,"Although skydiving is safer than ever, jumping out of an airplane remains a scary prospect for many people. At iFly Oceanside, feel the thrill of skydiving without committing to a jump. iFly's wind tunnel simulates a jump, offering the same thrill at the fraction of the price of a real jump.",https://media.tacdn.com/media/attractions-splice-spp-360x240/07/35/ec/0c.jpg,Oceanside Indoor Skydiving Experience with 2 Flights & Personalized Certificate,4.5,4.6,16,"Carlsbad, California",Extreme Sports,2027.63,ZAR,2027.63,ZAR,/tours/Carlsbad/Oceanside-Indoor-Skydiving-Experience/d23228-11262P30,False,en,,,,False,33.1828761,-117.3223671,15.0,United States
58,3,1,375020P7,Electric Bike Guided North Coast Tour from Solana Beach to Moonlight Beach,Our local guides are born and raised locally and know all the best destinations in the area! We look forward to showing you all the beautiful attractions our area has to offer. Our electric bike are high powered 750w motors with 5 levels of pedal assist.,https://media.tacdn.com/media/attractions-splice-spp-360x240/0f/e7/f8/87.jpg,Electric Bike Guided North Coast Tour from Solana Beach to Moonlight Beach,5.0,5.0,13,"Carlsbad, California",Mountain Bike Tours,1738.13,ZAR,1738.13,ZAR,/tours/Carlsbad/Electric-Bike-Guided-South-Coast-Tour-from-Solana-Beach-to-Torrey-Pines/d23228-375020P7,False,en,,,,True,32.9921298,-117.27265199999998,4.0,United States
58,3,1,10369P4,Encinitas Food Tour,"In addition to its beachy ambiance and SoCal charm, Encinitas is also renowned for its vibrant food scene. Discover some of the city’s top eateries and bars—and enjoy a generous array of samples as you explore—on this accessible walking tour. Meet your guide at the Encinitas Village Train Station, and be sure to come hungry: the itinerary includes upwards of eight different stops. You’ll enjoy Italian dishes and chocolates, will sip locally made craft beers and wines, and much more.",https://media.tacdn.com/media/attractions-splice-spp-360x240/13/17/f5/5a.jpg,Encinitas Food Tour,5.0,5.0,13,"Carlsbad, California",Half-day Tours,1506.38,ZAR,1506.38,ZAR,/tours/Carlsbad/Indulgence-Food-Tour/d23228-10369P4,False,en,,,,True,33.0400497,-117.2942703,20.0,United States
58,3,1,148721P1,Oceanside Private Surf Lesson,"If you’re looking for a more intimate environment when learning to surf, try this Oceanside Private Surf Lesson. Work 1-on-1 with an instructor as you learn the basic techniques of surfing. Plus, your surfing equipment is provided for you and the meeting location is near public transport for an easy start.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0b/a6/16/77.jpg,Oceanside Private Surf Lesson,5.0,4.8,12,"Carlsbad, California",Surfing Lessons,1961.0,ZAR,1961.0,ZAR,/tours/Carlsbad/Surf-Lessons/d23228-148721P1,True,en,,,,True,33.1913304,-117.3803393,6.0,United States
58,3,1,443436P1,Experience Oceanside Sailing with Whales and dolphins!,"We set sail on a 45 foot, teak filled sailing yacht- Named, Song of David. One of the largest and most comfortable sailboats in the Oceanside harbor.
We cater to guests from many of the five star hotels in the area. We serve an upscale experience with Charcuterie and Champagne as an option. Ask about our three and four hour extended experiences. We set sail and begin looking for dolphins and whales. The bow of the boat has been fitted with a special dolphin seat so that you can actually sit over the top of the playful dolphins below. The memories gained abord the Song of David will last a lifetime.",https://media.tacdn.com/media/attractions-splice-spp-360x240/12/20/80/8e.jpg,Experience Oceanside Sailing with Whales and dolphins!,5.0,5.0,10,"Carlsbad, California",Sailing,2510.63,ZAR,2510.63,ZAR,/tours/Carlsbad/Experience-Oceanside-Sailing-with-Whales-and-dolphins/d23228-443436P1,True,en,,,,True,33.2065094,-117.3900286,7.0,United States
